id,name,title,category,organization,last_updated,tags,portal,location,source_url,harvested_at,notes
8tvz-qfym,MMBs Dist 3,MMBs Dist 3,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/8tvz-qfym,2026-04-03T22:00:26.484907+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ui8n-yi9j,#ACoolDataset - List of Active Businesses in Valley Glen,#ACoolDataset - List of Active Businesses in Valley Glen,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/ui8n-yi9j,2026-04-03T22:00:27.587737+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
dyxf-7hc4,Building and Safety - Building Permits Issued Between 2010 and 2019 (N),Building and Safety - Building Permits Issued Between 2010 and 2019 (N),,TSB,2026-03-30T14:58:11.000Z,,data.lacity.org,,https://data.lacity.org/d/dyxf-7hc4,2026-04-03T22:00:29.112383+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tnxf-pcp3,A Cool Dataset - Active Businesses in City of Los Angeles on Wilbur,A Cool Dataset - Active Businesses in City of Los Angeles on Wilbur,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/tnxf-pcp3,2026-04-03T22:00:31.094891+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
h65r-yf5i,MyLA311 Service Request Data 2018,MyLA311 Service Request Data 2018,,City of Los Angeles - Information Technology Agency,2026-04-03T18:01:07.000Z,,data.lacity.org,,https://data.lacity.org/d/h65r-yf5i,2026-04-03T22:00:32.088338+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
r95y-gwez,LADWP Power Outages,LADWP Power Outages,,LADWP,2020-11-30T17:10:56.000Z,,data.lacity.org,,https://data.lacity.org/d/r95y-gwez,2026-04-03T22:00:32.825476+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
xsm4-4akc,LASAN:  Number of Catch Basins Cleaned FY 2014-15,LASAN:  Number of Catch Basins Cleaned FY 2014-15,,LA Sanitation,2024-10-01T22:11:28.000Z,,data.lacity.org,,https://data.lacity.org/d/xsm4-4akc,2026-04-03T22:00:33.779541+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
773v-688d,A Cool Dataset - Active Businesses in City of Los Angeles on Valley Circle,A Cool Dataset - Active Businesses in City of Los Angeles on Valley Circle,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/773v-688d,2026-04-03T22:00:34.810577+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hfdw-5uq2,Zip Codes within the City of Los Angeles,Zip Codes within the City of Los Angeles,,,2021-11-10T21:26:47.000Z,,data.lacity.org,,https://data.lacity.org/d/hfdw-5uq2,2026-04-03T22:00:35.861979+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wj54-2d9n,A Cool Dataset - Active Businesses in City of Los Angeles on Woodlanke,A Cool Dataset - Active Businesses in City of Los Angeles on Woodlanke,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/wj54-2d9n,2026-04-03T22:00:36.892494+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
bfby-h9nv,A Cool Dataset - Active Businesses in City of Los Angeles on Valley Circle,A Cool Dataset - Active Businesses in City of Los Angeles on Valley Circle,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/bfby-h9nv,2026-04-03T22:00:38.114597+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
mjj6-97ar,Cold Storage Search Results,Cold Storage Search Results,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/mjj6-97ar,2026-04-03T22:00:39.049662+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
drm8-pkcj,MMBs Dist 1,MMBs Dist 1,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/drm8-pkcj,2026-04-03T22:00:40.061084+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
i4h8-swr8,Serrano's Tire & Auto Repair,Serrano's Tire & Auto Repair,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/i4h8-swr8,2026-04-03T22:00:41.203005+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
97z7-y5bt,MyLA311 Service Request Data 2021,MyLA311 Service Request Data 2021,,City of Los Angeles - Information Technology Agency,2026-04-03T20:01:14.000Z,,data.lacity.org,,https://data.lacity.org/d/97z7-y5bt,2026-04-03T22:00:42.446030+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
vyna-cbjk,AGOURA HILLS BIZ,AGOURA HILLS BIZ,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/vyna-cbjk,2026-04-03T22:00:44.241366+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
azpf-2b59,90024 active businesses w/out website & phone,90024 active businesses w/out website & phone,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/azpf-2b59,2026-04-03T22:00:45.161879+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ubi3-isqr,ACoolDATASET - City of Los Angeles BioTech Cluster Alternative,ACoolDATASET - City of Los Angeles BioTech Cluster Alternative,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/ubi3-isqr,2026-04-03T22:00:45.993789+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
77hm-jjzf,MMBs Dist 15,MMBs Dist 15,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/77hm-jjzf,2026-04-03T22:00:47.114568+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
yc48-acqs,medical marijuana collective,medical marijuana collective,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/yc48-acqs,2026-04-03T22:00:48.136935+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
djhp-g2dt,Crossfit,Crossfit,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/djhp-g2dt,2026-04-03T22:00:49.117889+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
bwdf-y5fe,LAPD RIPA (AB 953) STOP Person Detail from 7/1/2018 to Present,LAPD RIPA (AB 953) STOP Person Detail from 7/1/2018 to Present,,LAPD,2026-04-02T04:00:22.000Z,,data.lacity.org,,https://data.lacity.org/d/bwdf-y5fe,2026-04-03T22:00:50.042453+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
d6y7-hqeh,MMBs Dist 12,MMBs Dist 12,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/d6y7-hqeh,2026-04-03T22:00:51.139587+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
38a8-tm7u,Port of Los Angeles - Historical TEU Statistics,Port of Los Angeles - Historical TEU Statistics,,Port of Los Angeles,2020-11-30T17:08:12.000Z,,data.lacity.org,,https://data.lacity.org/d/38a8-tm7u,2026-04-03T22:00:51.960002+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
fugi-wgn9,Mekari Businesses,Mekari Businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/fugi-wgn9,2026-04-03T22:00:53.241720+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
md3a-g5na,Internet_2015,Internet_2015,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/md3a-g5na,2026-04-03T22:00:54.043555+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jz5f-87wj,Water Main Breaks in the City of Los Angeles Each Month,Water Main Breaks in the City of Los Angeles Each Month,,,2020-11-30T17:12:56.000Z,,data.lacity.org,,https://data.lacity.org/d/jz5f-87wj,2026-04-03T22:00:55.130853+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
g3g5-yrg5,la city active businesses,la city active businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/g3g5-yrg5,2026-04-03T22:00:56.034259+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tsuv-4rgh,Port of Los Angeles - TEU Counts Monthly And Calendar YTD,Port of Los Angeles - TEU Counts Monthly And Calendar YTD,,Port of Los Angeles,2020-11-30T17:02:44.000Z,,data.lacity.org,,https://data.lacity.org/d/tsuv-4rgh,2026-04-03T22:00:57.211343+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
bihg-rw73,LA_311_bulky,LA_311_bulky,,City of Los Angeles - Information Technology Agency,2026-04-03T20:01:14.000Z,,data.lacity.org,,https://data.lacity.org/d/bihg-rw73,2026-04-03T22:00:58.435110+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tvwz-4jx7,Marijuana biz Los Angeles-1,Marijuana biz Los Angeles-1,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/tvwz-4jx7,2026-04-03T22:00:59.556138+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
7dww-jq9x,Small Cell,Small Cell,,,2026-03-10T21:37:10.000Z,,data.lacity.org,,https://data.lacity.org/d/7dww-jq9x,2026-04-03T22:01:00.690989+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
qf8m-dzta,Multipurpose Senior Center Locations,Multipurpose Senior Center Locations,,Department of Aging,2020-11-30T17:02:53.000Z,,data.lacity.org,,https://data.lacity.org/d/qf8m-dzta,2026-04-03T22:01:03.531125+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
qyra-qm2s,Parcels,Parcels,,Bureau of Engineering,2026-03-20T22:13:55.000Z,,data.lacity.org,,https://data.lacity.org/d/qyra-qm2s,2026-04-03T22:01:04.568408+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ckya-qgys,Restaurant and Market Health Violations,Restaurant and Market Health Violations,,County of Los Angeles Public Health,2020-11-30T17:17:50.000Z,,data.lacity.org,,https://data.lacity.org/d/ckya-qgys,2026-04-03T22:01:05.728645+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jxqs-eipk,William Mead Homes-Age/Sex Profile,William Mead Homes-Age/Sex Profile,,HACLA,2020-11-30T17:22:38.000Z,,data.lacity.org,,https://data.lacity.org/d/jxqs-eipk,2026-04-03T22:01:06.519190+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
5uqe-uef7,New Permits 91601,New Permits 91601,,LADBS,2025-01-14T19:21:11.000Z,,data.lacity.org,,https://data.lacity.org/d/5uqe-uef7,2026-04-03T22:01:07.757212+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
i84q-67un,Apartment -New permit,Apartment -New permit,,LADBS,2025-01-29T02:53:10.000Z,,data.lacity.org,,https://data.lacity.org/d/i84q-67un,2026-04-03T22:01:08.895412+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
geed-7eey,Port of Los Angeles - Film Permit Tracking 2014,Port of Los Angeles - Film Permit Tracking 2014,,Port of Los Angeles,2020-11-30T17:19:22.000Z,,data.lacity.org,,https://data.lacity.org/d/geed-7eey,2026-04-03T22:01:09.817338+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
emaf-2ws8,PLANNING - Cases Filed 2015,PLANNING - Cases Filed 2015,,"City of Los Angeles, Department of City Planning",2024-01-30T20:23:48.000Z,,data.lacity.org,,https://data.lacity.org/d/emaf-2ws8,2026-04-03T22:01:10.829402+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
az58-m5hh,Port of Los Angeles Fire and Police Station Locations,Port of Los Angeles Fire and Police Station Locations,,Port of Los Angeles,2024-04-24T19:02:10.000Z,,data.lacity.org,,https://data.lacity.org/d/az58-m5hh,2026-04-03T22:01:11.747620+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ms7h-a45h,MyLA311 Service Request Data 2015,MyLA311 Service Request Data 2015,,City of Los Angeles - Information Technology Agency,2026-04-03T16:01:09.000Z,,data.lacity.org,,https://data.lacity.org/d/ms7h-a45h,2026-04-03T22:01:13.083938+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
d9aa-v8bm,Building Permit Information Data,Building Permit Information Data,,LADBS,2025-01-29T02:49:16.000Z,,data.lacity.org,,https://data.lacity.org/d/d9aa-v8bm,2026-04-03T22:01:14.377810+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
myjj-bn9h,American Rescue Plan Funding,American Rescue Plan Funding,,,2021-08-31T23:41:31.632Z,,data.lacity.org,,https://data.lacity.org/d/myjj-bn9h,2026-04-03T22:01:16.173057+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hnnj-i8xm,CLOSED_CSRs,CLOSED_CSRs,,,2025-01-29T02:52:49.000Z,,data.lacity.org,,https://data.lacity.org/d/hnnj-i8xm,2026-04-03T22:01:17.306660+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
nc44-6znn,LADBS Soft Story Permits,LADBS Soft Story Permits,,LADBS,2025-01-17T00:07:09.000Z,,data.lacity.org,,https://data.lacity.org/d/nc44-6znn,2026-04-03T22:01:19.297762+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
t24g-hqix,LADWP Power Poles Replaced,LADWP Power Poles Replaced,,LADWP,2020-11-30T17:17:18.000Z,,data.lacity.org,,https://data.lacity.org/d/t24g-hqix,2026-04-03T22:01:20.764650+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
